window_length,duration_minutes,sampling_interval_minutes,value_mean,value_std,value_min,value_max,value_median,value_q25,value_q75,value_range,value_iqr,value_first,value_last,value_trend,value_abs_diff_mean,value_abs_diff_std,value_max_jump,value_energy,peak_to_mean_ratio,source_file,anomaly
48,235.0,5.0,0.022700414737499997,0.05585990794564839,0.0,0.1977283823,0.0,0.0,0.0,0.1977283823,0.0,0.0,0.166331071,-0.00018751240769648289,0.026426055995744675,0.056549915672494074,0.1977283823,0.00363563814495082,8.710342281692421,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.03242933059166666,0.09753641343693113,0.0,0.4450652781,0.0,0.0,0.0,0.4450652781,0.0,0.0,0.0,0.001288278404787234,0.035178877885106374,0.09835873087137444,0.4450652781,0.01056501342876357,13.724158654522709,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.05596764166041666,0.13468002431285675,0.0,0.6648167522999999,0.0,0.0,0.0,0.6648167522999999,0.0,0.1839099698999999,0.6648167522999999,0.0023095998823979584,0.051670461706382974,0.13383956608561706,0.6648167522999999,0.021271085861940497,11.87859149638235,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.06413653498958333,0.1559387571738212,0.0,0.6648167522999999,0.0,0.0,0.0,0.6648167522999999,0.0,0.0,0.0,0.00020050008104103195,0.06403252540425532,0.1565320017281376,0.6648167522999999,0.028430391109386017,10.365648103814394,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.030425415112499996,0.12282579538783368,0.0,0.6522441901,0.0,0.0,0.0,0.6522441901,0.0,0.6522441901,0.0,-0.0025510777612353487,0.034946488461702126,0.12584344592269944,0.6522441901,0.016011881897421934,21.437478755451117,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0062293868125,0.030038763232870913,0.0,0.1648464557,0.0,0.0,0.0,0.1648464557,0.0,0.0,0.0,0.00042362988962223197,0.007014742795744681,0.03052834678556261,0.1648464557,0.000941132556620226,26.462709839950236,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.08845481406875,0.39439164298425516,0.0,2.0360306978,0.0,0.0,0.0,2.0360306978,0.0,0.0,0.0,0.0005083029087548832,0.09365434695744679,0.39802962377811946,2.0360306978,0.1633690221877573,23.017748883825924,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.14181500059166666,0.48448135325363184,0.0,2.0360306978,0.0,0.0,0.0,2.0360306978,0.0,0.0,1.8453732393,-0.0022324487947676924,0.1259028645723404,0.43238378138519695,2.0360306978,0.25483367604328494,14.356948766389111,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.059589573335416667,0.29808533872341125,0.0,1.8453732393,0.0,0.0,0.0,1.8453732393,0.0,0.0,0.0,-0.0002654229310518893,0.0785265208212766,0.32074708066422114,1.8453732393,0.09240578641214782,30.968055919997916,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.09003174429791666,0.4354205707559683,0.0,2.4361363224,0.0,0.0,0.0,2.4361363224,0.0,0.0,0.0,0.007945129058602913,0.10366537542127659,0.44453380414868304,2.4361363224,0.19769678841877872,27.058637388372496,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.10864903286666668,0.440707948895458,0.0,2.4361363224,0.0,0.0,0.0,2.4361363224,0.0,0.0,0.0,-0.0015695024054385599,0.12342571008510639,0.44906314836039896,2.4361363224,0.20602810856250361,22.422070939090723,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.26909726805624995,0.6532029061299959,0.0,2.9686439576,0.0,0.0,0.0,2.9686439576,0.0,0.0,0.0,0.013711907408298958,0.3458909510595744,0.6904736629709973,2.9686439576,0.49908737625200955,11.031862118271146,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.25047997948749995,0.654229192243992,0.0,2.9686439576,0.0,0.0,0.0,2.9686439576,0.0,0.0,0.0,-0.017027737003647424,0.32613061639574464,0.6939008908321004,2.9686439576,0.49075605610828466,11.851821305934546,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.011846876589583333,0.04034038047805994,0.0,0.1743352896,0.0,0.0,0.0,0.1743352896,0.0,0.0,0.0,0.0008239868365555798,0.01247106249787234,0.04068128238129899,0.1743352896,0.001767694782043457,14.715717538012402,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.029249261939583337,0.09156835068539255,0.0,0.4876895281000001,0.0,0.0,0.0,0.4876895281000001,0.0,0.0,0.0,-0.00028720634237407763,0.033223808374468096,0.09357166920512161,0.4876895281000001,0.009240282171253389,16.67356698118952,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.017402385350000004,0.08467434306411853,0.0,0.4876895281000001,0.0,0.0,0.0,0.4876895281000001,0.0,0.0,0.0,-0.0018059333104971781,0.02075274587659575,0.08728291999758427,0.4876895281000001,0.007472587389209932,28.024291974433265,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.009615186258333333,0.04638110629192467,0.0,0.2551687968,0.0,0.0,0.0,0.2551687968,0.0,0.0,0.0,0.0008543634730134609,0.010858246672340425,0.04716123021799065,0.2551687968,0.0022436588276452565,26.53810232525128,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.020923721168750003,0.05837470636759164,0.0,0.2551687968,0.0,0.0,0.0,0.2551687968,0.0,0.0,0.0,0.000523590472899479,0.024208265770212768,0.05916666335038411,0.2551687968,0.003845408451050141,12.195191990089205,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.011308534910416668,0.03839097109457863,0.0,0.1836078901,0.0,0.0,0.0,0.1836078901,0.0,0.0,0.0,-0.0005425334915599221,0.01335001909787234,0.039578125489134516,0.1836078901,0.0016017496234048845,16.23622260129141,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.09451590535208333,0.4636820574342547,0.0,2.7467829158,0.0,0.0,0.0,2.7467829158,0.0,0.0,0.0,0.0009330357931448098,0.11688437939574467,0.4842674985114385,2.7467829158,0.22393430675098747,29.06159450695517,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.09451590535208333,0.4636820574342548,0.0,2.7467829158,0.0,0.0,0.0,2.7467829158,0.0,0.0,0.0,-0.010886582418492207,0.11688437939574467,0.4842674985114385,2.7467829158,0.22393430675098747,29.06159450695517,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.01696772017291667,0.08210116975868177,0.0,0.4606266178,0.0,0.0,0.0,0.4606266178,0.0,0.0,0.0,0.0011551518369029533,0.019601132672340427,0.08388409833582434,0.4606266178,0.007028505603610287,27.147230924708285,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.01696772017291667,0.08210116975868177,0.0,0.4606266178,0.0,0.0,0.0,0.4606266178,0.0,0.0,0.0,-0.0009667341421678248,0.019601132672340427,0.08388409833582433,0.4606266178,0.007028505603610287,27.147230924708285,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.009474288772916667,0.04545506916821403,0.0,0.2336450352,0.0,0.0,0.0,0.2336450352,0.0,0.0,0.0,0.0006904537506241861,0.009942341923404254,0.04589426336968653,0.2336450352,0.002155925460839736,24.660957756312104,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.01654023074375,0.05574312976368518,0.0,0.2336450352,0.0,0.0,0.0,0.2336450352,0.0,0.0,0.0,-0.0004547814249402957,0.018235602425531915,0.056374852629398335,0.2336450352,0.0033808757489075373,14.125863104315316,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.016424323470833335,0.055308002473792826,0.0,0.2313182051,0.0,0.0,0.0,0.2313182051,0.0,0.1442735928,0.0,0.00022798989292227516,0.015066937468085106,0.052801798755036156,0.2313182051,0.00332873353911564,14.083880259103507,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0093583815,0.044902159711402496,0.0,0.2313182051,0.0,0.0,0.0,0.2313182051,0.0,0.0,0.0,-9.825463233825451e-05,0.009843327876595745,0.04533754941136018,0.2313182051,0.0021037832510478398,24.717757563099987,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0908681219875,0.3124049469288123,0.0,1.6700171399,0.0,0.0,0.0,1.6700171399,0.0,0.0,0.0,0.007184312054309596,0.10035141349787231,0.31544331715556584,1.6700171399,0.10585386645912924,18.378470946386795,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.10874499523958332,0.3151866121216828,0.0,1.6700171399,0.0,0.0,0.0,1.6700171399,0.0,0.0,0.3506796215,-0.0027932694595907523,0.12035622588723403,0.31726973913790635,1.6700171399,0.11116807445040112,15.357186197127271,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.03940743561666666,0.10621862931008898,0.0,0.4010056092,0.0,0.0,0.0,0.4010056092,0.0,0.0,0.0,0.0004089640405666517,0.043495360182978726,0.1068772755580809,0.4010056092,0.012835343194395823,10.175886934150112,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.026220048450000002,0.08583520879054837,0.0,0.4010056092,0.0,0.0,0.0,0.4010056092,0.0,0.4010056092,0.0,-0.0010415216941923597,0.02773013294893617,0.08648177966273464,0.4010056092,0.008055174008837379,15.29385462291165,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0046894860854166664,0.022628467159048617,0.0,0.124793245,0.0,0.0,0.0,0.124793245,0.0,0.0,0.0,-0.00019415079004016505,0.00531035085106383,0.02302093758370485,0.124793245,0.0005340388057134587,26.611283779704824,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.021492030493749998,0.07182305867681867,0.0,0.2973692135,0.0,0.0,0.0,0.2973692135,0.0,0.0,0.0,0.000997472268003691,0.02445347264255319,0.07279837369283508,0.2973692135,0.005620459132438016,13.83625495908712,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.021492030493749998,0.07182305867681865,0.0,0.2973692135,0.0,0.0,0.0,0.2973692135,0.0,0.0,0.0,-0.0016901980672980896,0.02445347264255319,0.07279837369283508,0.2973692135,0.005620459132438016,13.83625495908712,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0153047398625,0.05083373814905519,0.0,0.1932133915,0.0,0.0,0.0,0.1932133915,0.0,0.0,0.0,0.0007652942442140687,0.015735732919148936,0.05129417976791315,0.1932133915,0.0028183039964655063,12.624415261929121,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.034630862208333335,0.10291048103351823,0.0,0.4773179192,0.0,0.0,0.0,0.4773179192,0.0,0.0,0.0,-0.0002437880887320888,0.03604713373617021,0.10371713561384788,0.4773179192,0.011789863723842687,13.783021523649547,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.13063369393125,0.5126935002493634,0.0,2.7086919656,0.0,0.0,0.0,2.7086919656,0.0,0.0,0.0,0.004187067857995005,0.14201691354468085,0.5178321832160561,2.7086919656,0.2799197871880676,20.735017774400013,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.11130757158541665,0.5084868257570176,0.0,2.7086919656,0.0,0.0,0.0,2.7086919656,0.0,0.0,0.0,-0.008220446622519542,0.12170551272765957,0.5141291744073597,2.7086919656,0.2709482274606904,24.335199546792452,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.00690238835625,0.03320217736762451,0.0,0.1782395809,0.0,0.0,0.0,0.1782395809,0.0,0.0,0.0,0.00028635853977963517,0.007584663017021277,0.03362205489494503,0.1782395809,0.001150027546971693,25.822885021907958,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.10297867544166665,0.4692494694016239,0.0,2.7471192044999997,0.0,0.0,0.0,2.7471192044999997,0.0,0.0,0.0,0.009387573900303953,0.12448335257021274,0.4866219224242134,2.7471192044999997,0.23079967212942573,26.676583212182933,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.09607628708541666,0.46948801011563074,0.0,2.7471192044999997,0.0,0.0,0.0,2.7471192044999997,0.0,0.0,0.0,-0.0020503620749945726,0.11689868955319148,0.48728197908732807,2.7471192044999997,0.22964964458245404,28.593103333163494,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.01171608845833333,0.05620293477889023,0.0,0.2874505295,0.0,0.0,0.0,0.2874505295,0.0,0.0,0.0,0.0006097978781480675,0.012231937425531915,0.05674402667762272,0.2874505295,0.0032960366065236807,24.534684124507812,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.11282579212083332,0.4425667936789405,0.0,2.5284912417,0.0,0.0,0.0,2.5284912417,0.0,0.0,0.0,0.008483455603636563,0.13233192897021276,0.4540984315506647,2.5284912417,0.2085950262349514,22.410578238990382,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.1011097036625,0.44167388133520996,0.0,2.5284912417,0.0,0.0,0.0,2.5284912417,0.0,0.0,0.0,-0.0033053961949630916,0.12009999154468083,0.4537880696271618,2.5284912417,0.20529898962842774,25.007404335196146,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.04326503947708334,0.12860070988848205,0.0,0.7260495402,0.0,0.0,0.0,0.7260495402,0.0,0.0,0.0,0.0032507763255047767,0.047402903004255315,0.1152196331830018,0.5248315567,0.018410006224775097,16.781437136664916,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.11216339852916667,0.36146969584922767,0.0,2.1651076741,0.0,0.0,0.0,2.1651076741,0.0,0.1589834393999999,0.0,0.005682799189654798,0.1361525180851064,0.38236752166992327,2.1651076741,0.14324096898694585,19.30315684520732,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.06889835905208334,0.3465313533897055,0.0,2.1651076741,0.0,0.0,0.0,2.1651076741,0.0,0.0,0.0,-0.0007735333831795496,0.09213224145106384,0.3758580348809942,2.1651076741,0.12483096276217076,31.42466241414108,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.005102554047916667,0.024504454175474196,0.0,0.1287330333,0.0,0.0,0.0,0.1287330333,0.0,0.0,0.0,0.00039812930724598353,0.005478001417021277,0.024762337207800595,0.1287330333,0.0006265043322498256,25.22913664237632,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.014687310602083331,0.05114682197615566,0.0,0.2330887088,0.0,0.0,0.0,0.2330887088,0.0,0.0,0.0,0.0003590089165056446,0.015396669876595746,0.05156595767401384,0.2330887088,0.0028317144909826286,15.870074182739579,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.009584756554166664,0.04597110614864691,0.0,0.2330887088,0.0,0.0,0.0,0.2330887088,0.0,0.0,0.0,-0.0005996389846613115,0.009918668459574467,0.0464170615894456,0.2330887088,0.002205210158732803,24.318688480269454,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.006839503185416665,0.032827223124993796,0.0,0.1705619803999999,0.0,0.0,0.0,0.1705619803999999,0.0,0.0,0.0,0.0002131310262103777,0.007257956612765953,0.033153462667165595,0.1705619803999999,0.0011244053819214521,24.937773369807882,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.09746003180833333,0.4326345576214095,0.0,2.8230957112,0.0,0.0,0.0,2.8230957112,0.0,0.0,0.0,-1.0807750629614984e-05,0.12738968900425532,0.448257053042862,2.4139980816,0.19667111824835407,28.96670213233617,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.1732177878,0.57764096103653,0.0,2.8230957112,0.0,0.0,0.0,2.8230957112,0.0,1.1175920331,0.0,-0.008944349534346521,0.19452244930851065,0.5764291598009113,2.4139980816,0.3636734818775318,16.29795500251736,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.10038498660208332,0.4024425635348594,0.0,2.3069778641,0.0,0.0,0.0,2.3069778641,0.0,0.0,0.0,-0.008102753377100523,0.11751187777872339,0.41339314389241993,2.3069778641,0.17203716247960985,22.981303700767963,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.017787727425,0.059949897594279086,0.0,0.2655777302,0.0,0.0,0.0,0.2655777302,0.0,0.1889735335,0.0,-0.0017548090466022593,0.015321893487234041,0.05508875096612124,0.2655777302,0.003910393468510646,14.93039126666289,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.005482177799999999,0.026394420745274365,0.0,0.1429745381,0.0,0.0,0.0,0.1429745381,0.0,0.0,0.0,0.00022976102324142415,0.00608402289787234,0.026762498752375394,0.1429745381,0.0007267197199093825,26.07987980616025,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.005482177799999999,0.02639442074527437,0.0,0.1429745381,0.0,0.0,0.0,0.1429745381,0.0,0.0,0.0,-0.00045580875808727767,0.00608402289787234,0.026762498752375394,0.1429745381,0.0007267197199093825,26.07987980616025,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.19971061124375,0.6611686836029979,0.0,2.8560174835,0.0,0.0,0.0,2.8560174835,0.0,0.0,0.0,0.021174746811609857,0.22390072199148936,0.6578593252084426,2.8560174835,0.47702835642067337,14.300779841959349,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.20502157060625,0.6600693312640062,0.0,2.8560174835,0.0,0.0,0.0,2.8560174835,0.0,0.0,0.0,-0.0034425487564101187,0.23025835121276597,0.6562349645261781,2.8560174835,0.4777253664891661,13.930326819050011,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.2273591183208333,0.6704930705555149,0.0,2.9166971673,0.0,0.0,0.0,2.9166971673,0.0,0.0,0.0,0.002786214000021708,0.2039808394,0.5620563143083519,2.7639751815,0.5012531263465896,12.828591124215045,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.8631844163166665,1.0734614225409118,0.0,2.9166971673,0.0,0.0,1.896798471475,2.9166971673,1.896798471475,2.7639751815,0.0,0.013697642088015613,0.4722932103425532,0.7557036894273823,2.6075039486,1.8974067622555022,3.3789965529567496,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,1.0757093353437501,1.1056368970871042,0.0,2.9569133444,1.09491757755,0.0,2.09625835605,2.9569133444,2.09625835605,0.0,0.0,-0.013296827974104454,0.6881984878723404,0.8605992318698226,2.7725914895,2.3795835223460924,2.7488032754267198,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.44078349366249997,0.8884663839189845,0.0,2.9569133444,0.0,0.0,0.14268351942500002,2.9569133444,0.14268351942500002,0.0,0.0,-0.02554561949074036,0.3614833636808511,0.6961362727929286,2.7725914895,0.9836626036393952,6.708312327738969,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.5160222983645834,1.0220273051275106,0.0,3.2248149307,0.0,0.0,0.14411137632499998,3.2248149307,0.14411137632499998,0.0,0.0,0.028643505518513898,0.28659133071063825,0.6282351727360171,2.5418234725000004,1.3108188248356687,6.249371278955048,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.857084778925,1.159115535790077,0.0,3.2248149307,0.0,0.0,1.853866761025,3.2248149307,1.853866761025,0.0,0.0,-0.0023666658918693045,0.485715487974468,0.7625064458153405,2.9352941855,2.078143143574834,3.762539027638234,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.5952965309791666,1.0085746345172353,0.0,3.0527043886,0.0,0.0,1.4993760904,3.0527043886,1.4993760904,0.0,0.0,-2.1224131426407513e-05,0.3357893302297873,0.6808001318322723,2.9352941855,1.3716007531874048,5.128039942679987,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.5958162266770833,0.9687696426013518,0.0,3.0527043886,0.0,0.0,1.1698638973,3.0527043886,1.1698638973,0.0,1.3397657503,0.007863881470402729,0.3689097213468085,0.718226605771412,2.6349618702,1.2935115963976687,5.123567052923661,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.92524563723125,1.0275064744991436,0.0,2.8530690622000003,0.2705306736,0.0,2.0017281409,2.8530690622000003,2.0017281409,0.3432981135,0.0,0.021293234143492174,0.6341075486659574,0.82008115783509,2.6544225201,1.911849044353121,3.0835801298535843,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.9698269218000001,1.0862765352240995,0.0,2.9963957586000003,0.1906128757,0.0,1.759573621575,2.9963957586000003,1.759573621575,1.5705954418,1.1215385368000002,0.00024851806404687873,0.6908673682212766,0.8233899241415923,2.9465214867,2.120560969226538,3.089619076606665,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.8986678458187501,1.115571124555636,0.0,2.9963957586000003,0.13121352349999998,0.0,1.7266992896,2.9963957586000003,1.7266992896,0.0,0.0,0.02607895043134498,0.6395003672638299,0.8202600398397317,2.9465214867,2.0521028310508385,3.3342639024433676,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.659527836475,0.9850394663374011,0.0,2.9645291226999997,0.0,0.0,1.3941824254,2.9645291226999997,1.3941824254,1.4742961465,0.0,-0.01419065798146984,0.4454414142574468,0.7102047853879562,2.7444249538,1.4052797173276665,4.494926459123568,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.15323386716041668,0.4780931732679789,0.0,2.4557117361,0.0,0.0,0.0,2.4557117361,0.0,0.0,0.0,-0.009777439394914248,0.10682080939574469,0.3297087509890612,1.3674778517,0.2520537003703819,16.025907207113537,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.0077029985312500006,0.037010540342567726,0.0,0.1958786644,0.0,0.0,0.0,0.1958786644,0.0,0.0,0.0,8.146923129070771e-05,0.008335262314893618,0.03742134196646213,0.1958786644,0.001429116282821273,25.428885077070618,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.032271497289583326,0.0867455391992456,0.0,0.3816533547999999,0.0,0.0,0.0,0.3816533547999999,0.0,0.0,0.1326820306,0.0008361620113167601,0.03532341308085107,0.08730363571132835,0.3816533547999999,0.00856623810827944,11.826329326318271,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
48,235.0,5.0,0.15132480632916664,0.5425795234710342,0.0,2.7611648862,0.0,0.0,0.0,2.7611648862,0.0,0.0,0.0,0.004843765183901432,0.15987459277021274,0.5466700537940199,2.7611648862,0.31729173630061436,18.246611069131813,artificialWithAnomaly/artificialWithAnomaly/art_load_balancer_spikes.csv,1
